站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
56959,20220516162554,15.5,1000.5,22,93,4.0,1.5,10100.4
56964,20220516162554,1.7,1002.5,17,235,7.8,0.5,10345.1
56966,20220516162554,30.8,1009.3,63,81,8.5,0.3,10154.0
56969,20220516162554,29.5,1005.4,69,246,5.8,0.9,10394.2
56977,20220516162554,4.7,1009.4,81,335,14.4,0.5,10458.1
56985,20220516162554,1.1,1005.2,44,198,9.8,1.5,10163.1
56986,20220516162554,28.2,1012.8,81,219,6.8,0.3,10491.5
56991,20220516162554,26.5,1007.9,91,110,0.3,1.0,10397.3
59007,20220516162554,2.2,1009.3,8,40,14.2,0.0,10195.1
58448,20220516162554,5.9,1014.1,28,214,0.4,0.3,10222.1
58450,20220516162554,20.8,1002.2,58,254,3.5,0.6,10496.1
58457,20220516162554,32.0,1016.3,95,160,11.7,0.8,10234.4
58464,20220516162554,5.3,1000.2,12,46,10.5,1.5,10409.6
58467,20220516162554,22.4,1010.9,47,157,5.0,1.0,10196.8
58472,20220516162554,23.5,1005.7,77,72,8.1,0.5,10138.8
58477,20220516162554,15.3,1008.5,1,93,10.8,1.4,10041.6
58543,20220516162554,19.1,1000.3,48,181,13.2,0.7,10443.0
58549,20220516162554,20.7,1008.5,27,78,3.9,0.1,10279.5
58553,20220516162554,6.9,1003.9,91,8,4.8,0.6,10262.8
58556,20220516162554,23.2,1012.1,60,358,3.1,1.5,10271.1
58557,20220516162554,7.5,1020.9,9,320,9.4,1.2,10392.4
58562,20220516162554,13.3,1017.9,61,95,0.1,1.1,10326.0
58569,20220516162554,5.0,1015.7,81,263,11.3,0.7,10432.5
58633,20220516162554,5.4,1010.6,97,214,4.7,1.5,10490.6
58646,20220516162554,31.4,1002.3,21,45,7.7,0.9,10409.4
58652,20220516162554,1.3,1010.9,19,270,6.0,1.0,10242.1
58665,20220516162554,14.8,1006.7,72,63,13.1,1.2,10080.1
58666,20220516162554,12.1,1007.2,23,119,1.8,0.6,10358.3
58667,20220516162554,30.7,1016.2,52,331,4.5,1.1,10394.9
58742,20220516162554,19.8,1005.2,22,38,14.1,0.7,10459.9
58752,20220516162554,19.0,1000.6,68,66,14.1,1.4,10327.7
58760,20220516162554,1.7,1022.2,61,209,12.1,1.4,10477.4
57348,20220516162554,12.0,1021.9,35,40,8.1,0.9,10057.5
57426,20220516162554,1.0,1014.7,88,82,10.9,0.0,10241.9
57432,20220516162554,7.8,1009.3,3,68,7.4,0.1,10098.7
57502,20220516162554,34.8,1008.7,97,240,5.2,0.0,10186.6
57512,20220516162554,28.8,1012.5,42,237,14.6,0.8,10008.9
57516,20220516162554,7.1,1018.6,93,7,12.0,1.1,10111.0
57517,20220516162554,17.4,1019.6,12,187,14.6,0.1,10153.0
57520,20220516162554,6.9,1022.4,71,210,9.3,0.7,10421.6
57523,20220516162554,18.4,1023.0,44,131,6.8,1.3,10072.9
57536,20220516162554,31.0,1017.8,71,164,12.6,0.6,10246.3
57612,20220516162554,16.4,1017.9,14,221,13.7,0.8,10244.9
57633,20220516162554,2.6,1012.1,16,219,12.5,0.6,10229.2
